item_id,brand,channel,fabric_category,age_group,item_capacity_group
C49354962,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49356028,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49359301,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49359302,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49359608,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49360935,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49383577,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49386475,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49386477,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49388370,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49468374,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49468375,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49469279,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49474951,巴拉巴拉,巴拉巴拉线下,针织,婴童,针织大类
C49524890,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C49572875,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49645103,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49645104,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49645105,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49645107,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49645111,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49645113,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49645115,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49771162,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C49809773,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C50110229,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50160231,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50179604,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50180619,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50214011,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50224287,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50263259,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50359875,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50432110,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
C50433631,巴拉巴拉,巴拉巴拉线上,针织,非婴童,针织大类
C50476862,巴拉巴拉,巴拉巴拉线上,针织,婴童,针织大类
C51831239,巴拉巴拉,巴拉巴拉线下,针织,非婴童,针织大类
