id,plan_type,physical_supplier_id,month,occupation_target,occupation_target_adjust_ratio,create_time,update_time
1611974323021606928,1,0003000081,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323021606930,1,0003000081,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323021606927,1,0003000081,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323021606929,1,0003000081,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323021606931,1,0003000081,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323021606932,1,0003000081,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323021606933,1,0003000081,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635412,1,0003000088,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635413,1,0003000088,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635403,1,0003000088,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635404,1,0003000088,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635406,1,0003000088,2022-11,0.5,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635408,1,0003000088,2022-12,0.5,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635405,1,0003000088,2023-01,0.5,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635407,1,0003000088,2023-02,0.5,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635409,1,0003000088,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635410,1,0003000088,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323000635411,1,0003000088,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024011,1,0003000097,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024012,1,0003000097,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024002,1,0003000097,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024003,1,0003000097,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024005,1,0003000097,2022-11,0.7,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024007,1,0003000097,2022-12,0.689,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024004,1,0003000097,2023-01,0.692,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024006,1,0003000097,2023-02,0.68,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024008,1,0003000097,2023-03,0.663,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024009,1,0003000097,2023-04,0.6,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323009024010,1,0003000097,2023-05,0.6,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611996,1,0003000103,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611997,1,0003000103,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611987,1,0003000103,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611988,1,0003000103,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611990,1,0003000103,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611992,1,0003000103,2022-12,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611989,1,0003000103,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611991,1,0003000103,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611993,1,0003000103,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611994,1,0003000103,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322870611995,1,0003000103,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029117,1,0003000127,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029118,1,0003000127,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029108,1,0003000127,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029109,1,0003000127,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029111,1,0003000127,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029113,1,0003000127,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029110,1,0003000127,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029112,1,0003000127,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029114,1,0003000127,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029115,1,0003000127,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322858029116,1,0003000127,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246813,1,0003000157,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246814,1,0003000157,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246804,1,0003000157,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246805,1,0003000157,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246807,1,0003000157,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246809,1,0003000157,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246806,1,0003000157,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246808,1,0003000157,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246810,1,0003000157,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246811,1,0003000157,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246812,1,0003000157,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052502,1,0003000161,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052503,1,0003000161,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052493,1,0003000161,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052494,1,0003000161,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052496,1,0003000161,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052498,1,0003000161,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052495,1,0003000161,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052497,1,0003000161,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052499,1,0003000161,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052500,1,0003000161,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052501,1,0003000161,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275274,1,0003000177,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275275,1,0003000177,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275265,1,0003000177,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275266,1,0003000177,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275268,1,0003000177,2022-11,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275270,1,0003000177,2022-12,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275267,1,0003000177,2023-01,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275269,1,0003000177,2023-02,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275271,1,0003000177,2023-03,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275272,1,0003000177,2023-04,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275273,1,0003000177,2023-05,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389235,1,0003000183,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389236,1,0003000183,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389226,1,0003000183,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389227,1,0003000183,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389229,1,0003000183,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389231,1,0003000183,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389228,1,0003000183,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389230,1,0003000183,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389232,1,0003000183,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389233,1,0003000183,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322887389234,1,0003000183,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218351,1,0003000190,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218352,1,0003000190,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218342,1,0003000190,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218343,1,0003000190,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218345,1,0003000190,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218347,1,0003000190,2022-12,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218344,1,0003000190,2023-01,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218346,1,0003000190,2023-02,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218348,1,0003000190,2023-03,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218349,1,0003000190,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218350,1,0003000190,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218362,1,0003000194,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218363,1,0003000194,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218353,1,0003000194,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218354,1,0003000194,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218356,1,0003000194,2022-11,0.475,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218358,1,0003000194,2022-12,0.433,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218355,1,0003000194,2023-01,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218357,1,0003000194,2023-02,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218359,1,0003000194,2023-03,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218360,1,0003000194,2023-04,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974323013218361,1,0003000194,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223370,1,0003000247,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223371,1,0003000247,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223361,1,0003000247,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223362,1,0003000247,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223364,1,0003000247,2022-11,0.627,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223366,1,0003000247,2022-12,0.645,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223363,1,0003000247,2023-01,0.634,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223365,1,0003000247,2023-02,0.656,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223367,1,0003000247,2023-03,0.6,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223368,1,0003000247,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223369,1,0003000247,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223403,1,0003000255,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223404,1,0003000255,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223394,1,0003000255,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223395,1,0003000255,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223397,1,0003000255,2022-11,0.117,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223399,1,0003000255,2022-12,0.117,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223396,1,0003000255,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223398,1,0003000255,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223400,1,0003000255,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223401,1,0003000255,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322862223402,1,0003000255,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469623,1,0003000262,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469624,1,0003000262,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469614,1,0003000262,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469615,1,0003000262,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469617,1,0003000262,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469619,1,0003000262,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469616,1,0003000262,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469618,1,0003000262,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469620,1,0003000262,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469621,1,0003000262,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322975469622,1,0003000262,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246791,1,0003000273,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246792,1,0003000273,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052537,1,0003000273,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052538,1,0003000273,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052540,1,0003000273,2022-11,0.5,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246787,1,0003000273,2022-12,0.5,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322988052539,1,0003000273,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246786,1,0003000273,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246788,1,0003000273,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246789,1,0003000273,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322992246790,1,0003000273,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194896,1,0003000284,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194897,1,0003000284,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194887,1,0003000284,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194888,1,0003000284,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194890,1,0003000284,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194892,1,0003000284,2022-12,0.8,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194889,1,0003000284,2023-01,0.8,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194891,1,0003000284,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194893,1,0003000284,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194894,1,0003000284,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194895,1,0003000284,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194885,1,0003000286,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194886,1,0003000286,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000635,1,0003000286,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000636,1,0003000286,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000638,1,0003000286,2022-11,0.486,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000640,1,0003000286,2022-12,0.464,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000637,1,0003000286,2023-01,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000639,1,0003000286,2023-02,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194882,1,0003000286,2023-03,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194883,1,0003000286,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194884,1,0003000286,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194929,1,0003000288,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194930,1,0003000288,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194920,1,0003000288,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194921,1,0003000288,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194923,1,0003000288,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194925,1,0003000288,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194922,1,0003000288,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194924,1,0003000288,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194926,1,0003000288,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194927,1,0003000288,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322883194928,1,0003000288,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000611,1,0003000291,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000612,1,0003000291,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000602,1,0003000291,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000603,1,0003000291,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000605,1,0003000291,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000607,1,0003000291,2022-12,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000604,1,0003000291,2023-01,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000606,1,0003000291,2023-02,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000608,1,0003000291,2023-03,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000609,1,0003000291,2023-04,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322879000610,1,0003000291,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275285,1,0003000298,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275286,1,0003000298,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275276,1,0003000298,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275277,1,0003000298,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275279,1,0003000298,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275281,1,0003000298,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275278,1,0003000298,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275280,1,0003000298,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275282,1,0003000298,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275283,1,0003000298,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322971275284,1,0003000298,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251896,1,0003000300,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251897,1,0003000300,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251887,1,0003000300,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251888,1,0003000300,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251890,1,0003000300,2022-11,0.76,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251892,1,0003000300,2022-12,0.716,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251889,1,0003000300,2023-01,0.729,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251891,1,0003000300,2023-02,0.717,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251893,1,0003000300,2023-03,0.7,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251894,1,0003000300,2023-04,0.7,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251895,1,0003000300,2023-05,0.7,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251885,1,0003000301,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251886,1,0003000301,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251876,1,0003000301,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251877,1,0003000301,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251879,1,0003000301,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251881,1,0003000301,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251878,1,0003000301,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251880,1,0003000301,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251882,1,0003000301,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251883,1,0003000301,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322841251884,1,0003000301,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446207,1,0003000303,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322849640449,1,0003000303,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446198,1,0003000303,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446199,1,0003000303,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446201,1,0003000303,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446203,1,0003000303,2022-12,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446200,1,0003000303,2023-01,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446202,1,0003000303,2023-02,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446204,1,0003000303,2023-03,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446205,1,0003000303,2023-04,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322845446206,1,0003000303,2023-05,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834810,1,0003000313,2022-07,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834811,1,0003000313,2022-08,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834801,1,0003000313,2022-09,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834802,1,0003000313,2022-10,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834804,1,0003000313,2022-11,0.0,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834806,1,0003000313,2022-12,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834803,1,0003000313,2023-01,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834805,1,0003000313,2023-02,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
1611974322853834807,1,0003000313,2023-03,0.4,1.0,2023-01-08 14:33:22,2023-01-08 14:33:22
