item_id,plan_type,internal_item_id,material_code,internal_item_early_id,brand,channel,coop_mode,age_group,fabric_category,item_capacity_group,item_category,sex,year,quarter,amount_level,is_pk_item,is_popular_item,batch,valid,create_time,update_time
C44729120,1,201223117115,C44729120,223FY-BZ-110,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,C,0,0,3B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729121,1,201223117118,C44729121,223FY-BZ-111,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,1,3B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729122,1,201223117119,C44729122,223FY-BZ-112,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729123,1,201223117120,C44729123,223FY-BZ-113,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729124,1,201223117123,C44729124,223FY-BZ-114,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729125,1,201223117124,C44729125,223FY-BZ-115,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,B,0,1,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729127,1,201223117128,C44729127,223FY-BZ-117,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,C,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729128,1,201223117131,C44729128,223FY-BZ-118,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,A,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729130,1,201223117133,C44729130,223FY-BZ-120,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,S,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729275,1,201223102101,C44729275,223FY-BS-201,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织衬衫,男,2022,Q1,C,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729285,1,201223122102,C44729285,223FY-BZ-401,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织背心,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729289,1,201223105101,C44729289,223FY-BS-502,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729290,1,201223105102,C44729290,223FY-BS-503,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织便服,男,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729292,1,201223105103,C44729292,223FY-BZ-501,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织便服,男,2022,Q1,C,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729293,1,201223108101,C44729293,223FY-BN-801,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729593,1,201223113103,C44729593,223FY-BS-802,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729594,1,201223113102,C44729594,223FY-BZ-801,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,C,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729595,1,201223109101,C44729595,223FY-BN-805,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,B,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729596,1,201223113101,C44729596,223FY-BN-806,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,A,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729597,1,201223109102,C44729597,223FY-BN-807,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,A,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729600,1,201223109107,C44729600,223FY-BS-813,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729701,1,201223109108,C44729701,223FY-BS-814,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729702,1,201223109112,C44729702,223FY-BZ-805,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,C,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729703,1,201223109117,C44729703,223FY-BZ-806,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,B,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729704,1,201223109118,C44729704,223FY-BZ-807,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,C,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729705,1,201223108102,C44729705,223FY-BN-802,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,S,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729707,1,201223108105,C44729707,223FY-BN-804,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,男,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729709,1,201223108107,C44729709,223FY-BS-804,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729710,1,201223108108,C44729710,223FY-BS-805,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729711,1,201223108109,C44729711,223FY-BS-806,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729934,1,201223108110,C44729934,223FY-BS-807,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729935,1,201223109104,C44729935,223FY-BS-808,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729937,1,201223108112,C44729937,223FY-BS-810,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,男,2022,Q1,C,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729939,1,201223108118,C44729939,223FY-BZ-803,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729940,1,201223108119,C44729940,223FY-BZ-804,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,男,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729941,1,201223117201,C44729941,223FY-UZ-101,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,中,2022,Q1,A,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729945,1,201223108201,C44729945,223FY-UZ-801,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,中,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729946,1,201223119002,C44729946,223FY-GS-001,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织外套,巴拉巴拉梭织套装,女,2022,Q1,A,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44729952,1,201223119005,C44729952,223FY-GZ-001,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织套装,女,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730626,1,201223117001,C44730626,223FY-GZ-101,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730630,1,201223117020,C44730630,223FY-GZ-105,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730631,1,201223117004,C44730631,223FY-GZ-106,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,C,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730635,1,201223117006,C44730635,223FY-GZ-110,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,1,3B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730637,1,201223117009,C44730637,223FY-GZ-112,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730638,1,201223117010,C44730638,223FY-GZ-113,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,S,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730639,1,201223117012,C44730639,223FY-GZ-114,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,A,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730641,1,201223117021,C44730641,223FY-GZ-116,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,1,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730642,1,201223117015,C44730642,223FY-GZ-117,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,S,0,1,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730643,1,201223117016,C44730643,223FY-GZ-118,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730833,1,201223117018,C44730833,223FY-GZ-119,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,S,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730835,1,201223112001,C44730835,223FY-GS-301,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730836,1,201223112002,C44730836,223FY-GS-302,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730838,1,201223112003,C44730838,223FY-GS-304,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,0,3B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730839,1,201223111001,C44730839,223FY-GN-301,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裙类,女,2022,Q1,C,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730841,1,201223111003,C44730841,223FY-GS-305,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730842,1,201223111008,C44730842,223FY-GS-306,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,A,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730844,1,201223111013,C44730844,223FY-GS-308,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730845,1,201223111014,C44730845,223FY-GS-309,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,A,0,1,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730846,1,201223111016,C44730846,223FY-GS-310,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,1,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730847,1,201223111017,C44730847,223FY-GS-311,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730849,1,201223111020,C44730849,223FY-GS-313,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,1,3B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44730851,1,201223111021,C44730851,223FY-GS-315,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731566,1,201223111022,C44731566,223FY-GS-317,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731568,1,201223111031,C44731568,223FY-GZ-301,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裙类,女,2022,Q1,C,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731570,1,201223111035,C44731570,223FY-GZ-303,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裙类,女,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731571,1,201223111033,C44731571,223FY-GZ-304,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裙类,女,2022,Q1,S,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731574,1,201223123002,C44731574,223FY-GZ-802,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731575,1,201223123005,C44731575,223FY-GZ-803,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,S,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731576,1,201223113001,C44731576,223FY-GS-801,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,女,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731577,1,201223110001,C44731577,223FY-GN-801,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,B,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731578,1,201223110002,C44731578,223FY-GN-802,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731580,1,201223110005,C44731580,223FY-GN-804,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,A,0,1,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731583,1,201223108001,C44731583,223FY-GN-805,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731584,1,201223108002,C44731584,223FY-GN-806,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,B,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731585,1,201223108003,C44731585,223FY-GN-807,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731827,1,201223108004,C44731827,223FY-GN-808,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731828,1,201223108006,C44731828,223FY-GN-809,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,牛仔,牛仔大类,巴拉巴拉牛仔裤类,女,2022,Q1,C,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731831,1,201223108008,C44731831,223FY-GS-806,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,女,2022,Q1,A,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731832,1,201223108009,C44731832,223FY-GS-807,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,女,2022,Q1,B,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731833,1,201223108010,C44731833,223FY-GS-808,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,女,2022,Q1,C,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731835,1,201223108012,C44731835,223FY-GZ-805,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,C,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731836,1,201223108014,C44731836,223FY-GZ-806,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731838,1,201223111025,C44731838,223FY-GS-320,巴拉巴拉,巴拉巴拉线下,巴拉巴拉ODM,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,A,0,0,3B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731839,1,201223111029,C44731839,223FY-GS-321,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,C,0,1,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731841,1,201223111037,C44731841,223FY-GS-323,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,非婴童,梭织,梭织裙子,巴拉巴拉梭织裙类,女,2022,Q1,B,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731843,1,201223111036,C44731843,223FY-GZ-306,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裙类,女,2022,Q1,B,0,1,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731844,1,201223111034,C44731844,223FY-GZ-307,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织裙类,女,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44731845,1,201223117134,C44731845,223FY-BZ-121,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,非婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,男,2022,Q1,A,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741027,1,200223117001,C44741027,223FB-GZ-101,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,C,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741028,1,200223122001,C44741028,223FB-GZ-102,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织背心,女,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741029,1,200223117004,C44741029,223FB-GZ-103,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741030,1,200223117007,C44741030,223FB-GZ-104,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,A,0,1,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741031,1,200223117008,C44741031,223FB-GZ-105,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,B,0,1,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741032,1,200223117010,C44741032,223FB-GZ-106,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,A,0,1,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741033,1,200223117011,C44741033,223FB-GZ-107,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织卫衣/T恤,女,2022,Q1,C,0,1,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741035,1,200223122002,C44741035,223FB-GZ-401,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织背心,女,2022,Q1,A,0,0,5A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741037,1,200223105001,C44741037,223FB-GS-501,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织外套,巴拉巴拉梭织便服,女,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741038,1,200223105003,C44741038,223FB-GZ-501,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织便服,女,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741039,1,200223123001,C44741039,223FB-GZ-801,巴拉巴拉,巴拉巴拉线下,巴拉巴拉FOB,婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,C,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741040,1,200223123002,C44741040,223FB-GZ-802,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,B,0,0,4A,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741041,1,200223123003,C44741041,223FB-GZ-803,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,针织,针织大类,巴拉巴拉针织裤类,女,2022,Q1,B,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
C44741042,1,200223108002,C44741042,223FB-GS-801,巴拉巴拉,巴拉巴拉线下,巴拉巴拉CFOB,婴童,梭织,梭织裤子,巴拉巴拉梭织裤类,女,2022,Q1,C,0,0,4B,1,2023-01-08 14:33:18,2023-01-08 14:33:18
