id,plan_type,physical_supplier_id,label_key,label_value,label_priority,create_time,update_time
1597772132634804275,2,0003000190,item_category,森马梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206191,2,0003000190,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132634804271,2,0003000190,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133062623249,2,0003000194,age_group,婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457449,2,0003000194,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998536,2,0003000194,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132634804281,2,0003000194,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998537,2,0003000194,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132634804282,2,0003000194,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132634804278,2,0003000194,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133062623245,2,0003000194,item_category,巴拉巴拉梭织便服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998539,2,0003000194,item_category,巴拉巴拉梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998540,2,0003000194,item_category,巴拉巴拉梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011851,2,0003000194,item_category,巴拉巴拉梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998541,2,0003000194,item_category,巴拉巴拉梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998538,2,0003000194,item_category,巴拉巴拉梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998533,2,0003000194,item_category,森马梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998534,2,0003000194,item_category,森马梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011850,2,0003000194,item_category,森马梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998535,2,0003000194,item_category,森马梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998532,2,0003000194,item_category,森马梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998531,2,0003000194,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998529,2,0003000194,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998530,2,0003000194,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132634804279,2,0003000194,special_label,PU,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132634804280,2,0003000194,special_label,羊羔绒,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457450,2,0003000217,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998551,2,0003000217,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998543,2,0003000217,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998552,2,0003000217,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998544,2,0003000217,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998542,2,0003000217,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998553,2,0003000217,item_category,巴拉巴拉梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998554,2,0003000217,item_category,巴拉巴拉梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998555,2,0003000217,item_category,巴拉巴拉梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206193,2,0003000217,item_category,巴拉巴拉梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998548,2,0003000217,item_category,森马梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998549,2,0003000217,item_category,森马梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998550,2,0003000217,item_category,森马梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206192,2,0003000217,item_category,森马梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998547,2,0003000217,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998545,2,0003000217,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998546,2,0003000217,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206194,2,0003000245,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206196,2,0003000245,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206197,2,0003000245,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206195,2,0003000245,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206202,2,0003000245,item_category,森马梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400449,2,0003000245,item_category,森马梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400450,2,0003000245,item_category,森马梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206201,2,0003000245,item_category,森马梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206200,2,0003000245,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206198,2,0003000245,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133075206199,2,0003000245,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133062623247,2,0003000247,age_group,婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457451,2,0003000247,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998570,2,0003000247,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998557,2,0003000247,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998572,2,0003000247,channel,巴拉巴拉线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998571,2,0003000247,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998559,2,0003000247,channel,森马线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998558,2,0003000247,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998556,2,0003000247,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998575,2,0003000247,item_category,巴拉巴拉梭织便服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998574,2,0003000247,item_category,巴拉巴拉梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998576,2,0003000247,item_category,巴拉巴拉梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998578,2,0003000247,item_category,巴拉巴拉梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998580,2,0003000247,item_category,巴拉巴拉梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998579,2,0003000247,item_category,巴拉巴拉梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998573,2,0003000247,item_category,巴拉巴拉梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998577,2,0003000247,item_category,巴拉巴拉梭织马甲,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998564,2,0003000247,item_category,森马梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998565,2,0003000247,item_category,森马梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998567,2,0003000247,item_category,森马梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998569,2,0003000247,item_category,森马梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998568,2,0003000247,item_category,森马梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998563,2,0003000247,item_category,森马梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998566,2,0003000247,item_category,森马梭织马甲,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998562,2,0003000247,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998560,2,0003000247,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998561,2,0003000247,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400451,2,0003000250,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400453,2,0003000250,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400454,2,0003000250,channel,森马线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400452,2,0003000250,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400457,2,0003000250,item_category,森马梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400458,2,0003000250,item_category,森马梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400459,2,0003000250,item_category,森马梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400461,2,0003000250,item_category,森马梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400460,2,0003000250,item_category,森马梭织马甲,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400456,2,0003000250,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400455,2,0003000250,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400462,2,0003000252,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400464,2,0003000252,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400465,2,0003000252,channel,森马线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400463,2,0003000252,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400470,2,0003000252,item_category,森马梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400471,2,0003000252,item_category,森马梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400473,2,0003000252,item_category,森马梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400469,2,0003000252,item_category,森马梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400472,2,0003000252,item_category,森马梭织马甲,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400468,2,0003000252,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400466,2,0003000252,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400467,2,0003000252,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998581,2,0003000255,age_group,婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457452,2,0003000255,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998583,2,0003000255,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192846,2,0003000255,brand,马卡乐,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998585,2,0003000255,channel,巴拉巴拉线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998584,2,0003000255,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192848,2,0003000255,channel,马卡乐线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192847,2,0003000255,channel,马卡乐线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132638998582,2,0003000255,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192839,2,0003000255,item_category,巴拉巴拉梭织便服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192838,2,0003000255,item_category,巴拉巴拉梭织呢衣,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192843,2,0003000255,item_category,巴拉巴拉梭织套装,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192840,2,0003000255,item_category,巴拉巴拉梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192844,2,0003000255,item_category,巴拉巴拉梭织毛呢,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192845,2,0003000255,item_category,巴拉巴拉梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192842,2,0003000255,item_category,巴拉巴拉梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192837,2,0003000255,item_category,巴拉巴拉梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192841,2,0003000255,item_category,巴拉巴拉梭织马甲,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192851,2,0003000255,item_category,马卡乐梭织便服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192850,2,0003000255,item_category,马卡乐梭织呢衣,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192855,2,0003000255,item_category,马卡乐梭织套装,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192852,2,0003000255,item_category,马卡乐梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192856,2,0003000255,item_category,马卡乐梭织毛呢,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192857,2,0003000255,item_category,马卡乐梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192854,2,0003000255,item_category,马卡乐梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192849,2,0003000255,item_category,马卡乐梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192853,2,0003000255,item_category,马卡乐梭织马甲,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192836,2,0003000255,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192834,2,0003000255,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192835,2,0003000255,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400474,2,0003000256,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400476,2,0003000256,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400477,2,0003000256,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400475,2,0003000256,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400481,2,0003000256,item_category,巴拉巴拉梭织便服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400480,2,0003000256,item_category,巴拉巴拉梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400482,2,0003000256,item_category,巴拉巴拉梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400483,2,0003000256,item_category,巴拉巴拉梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400478,2,0003000256,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400479,2,0003000256,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457453,2,0003000262,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192870,2,0003000262,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192859,2,0003000262,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192872,2,0003000262,channel,巴拉巴拉线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192871,2,0003000262,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192861,2,0003000262,channel,森马线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192860,2,0003000262,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192858,2,0003000262,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192876,2,0003000262,item_category,巴拉巴拉梭织便服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192874,2,0003000262,item_category,巴拉巴拉梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192877,2,0003000262,item_category,巴拉巴拉梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192878,2,0003000262,item_category,巴拉巴拉梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192875,2,0003000262,item_category,巴拉巴拉梭织背心,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192873,2,0003000262,item_category,巴拉巴拉梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192866,2,0003000262,item_category,森马梭织外套,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192868,2,0003000262,item_category,森马梭织棉服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192869,2,0003000262,item_category,森马梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192867,2,0003000262,item_category,森马梭织背心,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192865,2,0003000262,item_category,森马梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192864,2,0003000262,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192862,2,0003000262,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192863,2,0003000262,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011869,2,0003000269,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133029068842,2,0003000269,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133029068843,2,0003000269,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133029068840,2,0003000269,fabric_category,牛仔,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133029068845,2,0003000269,item_category,森马牛仔牛仔上装,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133029068846,2,0003000269,item_category,森马牛仔牛仔下装,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133029068844,2,0003000269,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011870,2,0003000269,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011871,2,0003000269,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133029068841,2,0003000269,special_label,针织牛仔,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192879,2,0003000273,age_group,婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457454,2,0003000273,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192881,2,0003000273,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192882,2,0003000273,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192880,2,0003000273,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192887,2,0003000273,item_category,巴拉巴拉梭织便服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387138,2,0003000273,item_category,巴拉巴拉梭织羽绒服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387139,2,0003000273,item_category,巴拉巴拉梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192886,2,0003000273,item_category,巴拉巴拉梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192888,2,0003000273,item_category,巴拉巴拉梭织马甲,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192885,2,0003000273,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192883,2,0003000273,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132643192884,2,0003000273,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842856,2,0003000284,age_group,婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457455,2,0003000284,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457456,2,0003000284,brand,Mini巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842865,2,0003000284,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842858,2,0003000284,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133041651713,2,0003000284,channel,Mini巴拉线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133037457457,2,0003000284,channel,Mini巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842867,2,0003000284,channel,巴拉巴拉线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842866,2,0003000284,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842860,2,0003000284,channel,森马线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842859,2,0003000284,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842857,2,0003000284,fabric_category,毛织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133041651714,2,0003000284,item_category,Mini巴拉毛织毛衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842868,2,0003000284,item_category,巴拉巴拉毛织毛衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842864,2,0003000284,item_category,森马毛织毛衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842863,2,0003000284,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842861,2,0003000284,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132311842862,2,0003000284,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133041651715,2,0003000286,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387152,2,0003000286,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387141,2,0003000286,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387153,2,0003000286,channel,巴拉巴拉线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387154,2,0003000286,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387142,2,0003000286,channel,森马线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387143,2,0003000286,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387140,2,0003000286,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387156,2,0003000286,item_category,巴拉巴拉梭织呢衣,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387158,2,0003000286,item_category,巴拉巴拉梭织套装,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387159,2,0003000286,item_category,巴拉巴拉梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387157,2,0003000286,item_category,巴拉巴拉梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387155,2,0003000286,item_category,巴拉巴拉梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387148,2,0003000286,item_category,森马梭织呢衣,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387150,2,0003000286,item_category,森马梭织套装,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387151,2,0003000286,item_category,森马梭织衬衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387149,2,0003000286,item_category,森马梭织裙类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387147,2,0003000286,item_category,森马梭织裤类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387146,2,0003000286,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387144,2,0003000286,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387145,2,0003000286,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011861,2,0003000287,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011863,2,0003000287,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011864,2,0003000287,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011862,2,0003000287,fabric_category,针织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011868,2,0003000287,item_category,森马针织针织大类,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011867,2,0003000287,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011865,2,0003000287,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133071011866,2,0003000287,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130830,2,0003000288,age_group,婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133041651716,2,0003000288,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130832,2,0003000288,brand,马卡乐,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130834,2,0003000288,channel,马卡乐线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130833,2,0003000288,channel,马卡乐线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130831,2,0003000288,fabric_category,毛织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130838,2,0003000288,item_category,马卡乐毛织毛衫,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130837,2,0003000288,sex,中,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130835,2,0003000288,sex,女,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132836130836,2,0003000288,sex,男,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133041651717,2,0003000291,age_group,非婴童,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387168,2,0003000291,brand,巴拉巴拉,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387161,2,0003000291,brand,森马,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387170,2,0003000291,channel,巴拉巴拉线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387169,2,0003000291,channel,巴拉巴拉线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387163,2,0003000291,channel,森马线上,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387162,2,0003000291,channel,森马线下,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772132647387160,2,0003000291,fabric_category,梭织,0,2022-11-30 09:58:56,2022-11-30 09:58:56
1597772133079400486,2,0003000291,item_category,巴拉巴拉梭织便服,0,2022-11-30 09:58:56,2022-11-30 09:58:56
