id,plan_type,physical_supplier_id,fabric_category,date,max_line_limit,history_daily_occupation,create_time,update_time
1597772155938357261,2,0003000313,梭织,2023-08-22,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772155942551589,2,0003000313,梭织,2023-08-23,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156055797803,2,0003000313,梭织,2023-08-24,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156064186398,2,0003000313,梭织,2023-08-25,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156072574980,2,0003000313,梭织,2023-08-26,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156076769309,2,0003000313,梭织,2023-08-28,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156085157891,2,0003000313,梭织,2023-08-29,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156089352221,2,0003000313,梭织,2023-08-30,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156097740801,2,0003000313,梭织,2023-08-31,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156101935134,2,0003000313,梭织,2023-09-01,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156110323719,2,0003000313,梭织,2023-09-02,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156114518052,2,0003000313,梭织,2023-09-04,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156122906637,2,0003000313,梭织,2023-09-05,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156127100969,2,0003000313,梭织,2023-09-06,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156244541466,2,0003000313,梭织,2023-09-07,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156252930080,2,0003000313,梭织,2023-09-08,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156261318678,2,0003000313,梭织,2023-09-09,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156269707277,2,0003000313,梭织,2023-09-11,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156273901617,2,0003000313,梭织,2023-09-12,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156282290201,2,0003000313,梭织,2023-09-13,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156290678788,2,0003000313,梭织,2023-09-14,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156294873122,2,0003000313,梭织,2023-09-15,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156303261705,2,0003000313,梭织,2023-09-16,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156307456039,2,0003000313,梭织,2023-09-18,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156315844622,2,0003000313,梭织,2023-09-19,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156320038954,2,0003000313,梭织,2023-09-20,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156328427539,2,0003000313,梭织,2023-09-21,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156445868069,2,0003000313,梭织,2023-09-22,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156454256654,2,0003000313,梭织,2023-09-23,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156458450989,2,0003000313,梭织,2023-09-25,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156466839570,2,0003000313,梭织,2023-09-26,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156471033903,2,0003000313,梭织,2023-09-27,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156479422489,2,0003000313,梭织,2023-09-28,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156483616820,2,0003000313,梭织,2023-09-29,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156492005405,2,0003000313,梭织,2023-09-30,9,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156500393990,2,0003000313,梭织,2023-10-02,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156504588325,2,0003000313,梭织,2023-10-03,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156512976911,2,0003000313,梭织,2023-10-04,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156517171245,2,0003000313,梭织,2023-10-05,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156647194659,2,0003000313,梭织,2023-10-06,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156655583258,2,0003000313,梭织,2023-10-07,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156663971856,2,0003000313,梭织,2023-10-09,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156668166190,2,0003000313,梭织,2023-10-10,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156676554775,2,0003000313,梭织,2023-10-11,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156680749109,2,0003000313,梭织,2023-10-12,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156689137695,2,0003000313,梭织,2023-10-13,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156697526281,2,0003000313,梭织,2023-10-14,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156701720615,2,0003000313,梭织,2023-10-16,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156710109202,2,0003000313,梭织,2023-10-17,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156714303536,2,0003000313,梭织,2023-10-18,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156722692121,2,0003000313,梭织,2023-10-19,70370,0,2022-11-30 09:59:01,2022-11-30 09:59:01
1597772156844326918,2,0003000313,梭织,2023-10-20,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156848521258,2,0003000313,梭织,2023-10-21,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156856909857,2,0003000313,梭织,2023-10-23,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156865298456,2,0003000313,梭织,2023-10-24,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156873687053,2,0003000313,梭织,2023-10-25,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156877881393,2,0003000313,梭织,2023-10-26,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156886269978,2,0003000313,梭织,2023-10-27,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156894658562,2,0003000313,梭织,2023-10-28,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156898852895,2,0003000313,梭织,2023-10-30,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156907241479,2,0003000313,梭织,2023-10-31,70370,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156911435812,2,0003000313,梭织,2023-11-01,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772156919824394,2,0003000313,梭织,2023-11-02,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157104373772,2,0003000313,梭织,2023-11-03,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157112762370,2,0003000313,梭织,2023-11-04,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157116956709,2,0003000313,梭织,2023-11-06,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157125345306,2,0003000313,梭织,2023-11-07,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157133733903,2,0003000313,梭织,2023-11-08,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157137928235,2,0003000313,梭织,2023-11-09,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157146316818,2,0003000313,梭织,2023-11-10,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157150511149,2,0003000313,梭织,2023-11-11,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157158899731,2,0003000313,梭织,2023-11-13,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157163094064,2,0003000313,梭织,2023-11-14,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157171482646,2,0003000313,梭织,2023-11-15,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157175676977,2,0003000313,梭织,2023-11-16,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157330866194,2,0003000313,梭织,2023-11-17,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157339254791,2,0003000313,梭织,2023-11-18,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157343449125,2,0003000313,梭织,2023-11-20,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157351837721,2,0003000313,梭织,2023-11-21,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157356032051,2,0003000313,梭织,2023-11-22,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157364420634,2,0003000313,梭织,2023-11-23,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157368614965,2,0003000313,梭织,2023-11-24,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157377003546,2,0003000313,梭织,2023-11-25,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157385392130,2,0003000313,梭织,2023-11-27,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157389586460,2,0003000313,梭织,2023-11-28,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157397975042,2,0003000313,梭织,2023-11-29,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157402169375,2,0003000313,梭织,2023-11-30,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157410557957,2,0003000313,梭织,2023-12-01,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157536387104,2,0003000313,梭织,2023-12-02,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157544775702,2,0003000313,梭织,2023-12-04,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157553164300,2,0003000313,梭织,2023-12-05,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157557358638,2,0003000313,梭织,2023-12-06,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157565747230,2,0003000313,梭织,2023-12-07,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157574135812,2,0003000313,梭织,2023-12-08,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157578330144,2,0003000313,梭织,2023-12-09,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157586718727,2,0003000313,梭织,2023-12-11,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157590913059,2,0003000313,梭织,2023-12-12,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157599301642,2,0003000313,梭织,2023-12-13,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157603495974,2,0003000313,梭织,2023-12-14,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157611884556,2,0003000313,梭织,2023-12-15,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157737713678,2,0003000313,梭织,2023-12-16,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157746102273,2,0003000313,梭织,2023-12-18,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157750296615,2,0003000313,梭织,2023-12-19,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157758685210,2,0003000313,梭织,2023-12-20,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157767073808,2,0003000313,梭织,2023-12-21,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157775462404,2,0003000313,梭织,2023-12-22,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157779656736,2,0003000313,梭织,2023-12-23,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157788045318,2,0003000313,梭织,2023-12-25,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157792239649,2,0003000313,梭织,2023-12-26,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157800628233,2,0003000313,梭织,2023-12-27,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157804822562,2,0003000313,梭织,2023-12-28,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157813211144,2,0003000313,梭织,2023-12-29,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772157943234577,2,0003000313,梭织,2023-12-30,9,0,2022-11-30 09:59:02,2022-11-30 09:59:02
1597772142403338241,2,0003000322,毛织,2022-08-01,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142415921171,2,0003000322,毛织,2022-08-02,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142428504089,2,0003000322,毛织,2022-08-03,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142441087003,2,0003000322,毛织,2022-08-04,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142453669915,2,0003000322,毛织,2022-08-05,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142466252825,2,0003000322,毛织,2022-08-06,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142478835735,2,0003000322,毛织,2022-08-08,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142487224338,2,0003000322,毛织,2022-08-09,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142495612934,2,0003000322,毛织,2022-08-10,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142499807280,2,0003000322,毛织,2022-08-11,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142508195877,2,0003000322,毛织,2022-08-12,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142688550937,2,0003000322,毛织,2022-08-13,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142696939561,2,0003000322,毛织,2022-08-15,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142709522434,2,0003000322,毛织,2022-08-16,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142713716780,2,0003000322,毛织,2022-08-17,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142722105382,2,0003000322,毛织,2022-08-18,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142730493979,2,0003000322,毛织,2022-08-19,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142738882572,2,0003000322,毛织,2022-08-20,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142747271173,2,0003000322,毛织,2022-08-22,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142751465518,2,0003000322,毛织,2022-08-23,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142764048392,2,0003000322,毛织,2022-08-24,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142772437019,2,0003000322,毛织,2022-08-25,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142910849061,2,0003000322,毛织,2022-08-26,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142923431938,2,0003000322,毛织,2022-08-27,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142931820548,2,0003000322,毛织,2022-08-29,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142940209162,2,0003000322,毛织,2022-08-30,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142944403505,2,0003000322,毛织,2022-08-31,7,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142952792104,2,0003000322,毛织,2022-09-01,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142961180698,2,0003000322,毛织,2022-09-02,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142969569295,2,0003000322,毛织,2022-09-03,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142977957893,2,0003000322,毛织,2022-09-05,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142986346517,2,0003000322,毛织,2022-09-06,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142994735114,2,0003000322,毛织,2022-09-07,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143107981328,2,0003000322,毛织,2022-09-08,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143116369937,2,0003000322,毛织,2022-09-09,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143124758547,2,0003000322,毛织,2022-09-10,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143133147155,2,0003000322,毛织,2022-09-12,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143141535758,2,0003000322,毛织,2022-09-13,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143149924353,2,0003000322,毛织,2022-09-14,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143154118698,2,0003000322,毛织,2022-09-15,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143162507292,2,0003000322,毛织,2022-09-16,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143170895887,2,0003000322,毛织,2022-09-17,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143179284482,2,0003000322,毛织,2022-09-19,10,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143183478821,2,0003000322,毛织,2022-09-20,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143296725031,2,0003000322,毛织,2022-09-21,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143305113642,2,0003000322,毛织,2022-09-22,10,1,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143313502250,2,0003000322,毛织,2022-09-23,10,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143321890846,2,0003000322,毛织,2022-09-24,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143330279442,2,0003000322,毛织,2022-09-26,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143338668038,2,0003000322,毛织,2022-09-27,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143342862381,2,0003000322,毛织,2022-09-28,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143351250978,2,0003000322,毛织,2022-09-29,10,1,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143359639573,2,0003000322,毛织,2022-09-30,10,1,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143368028168,2,0003000322,毛织,2022-10-08,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143376416782,2,0003000322,毛织,2022-10-10,12,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143510634540,2,0003000322,毛织,2022-10-11,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143523217426,2,0003000322,毛织,2022-10-12,12,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143531606048,2,0003000322,毛织,2022-10-13,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143544188933,2,0003000322,毛织,2022-10-14,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143552577565,2,0003000322,毛织,2022-10-15,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143560966178,2,0003000322,毛织,2022-10-17,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143569354790,2,0003000322,毛织,2022-10-18,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143577743403,2,0003000322,毛织,2022-10-19,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143586132015,2,0003000322,毛织,2022-10-20,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143707766812,2,0003000322,毛织,2022-10-21,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143720349697,2,0003000322,毛织,2022-10-22,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143728738324,2,0003000322,毛织,2022-10-24,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143737126950,2,0003000322,毛织,2022-10-25,12,1,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143745515573,2,0003000322,毛织,2022-10-26,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143758098439,2,0003000322,毛织,2022-10-27,12,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143766487051,2,0003000322,毛织,2022-10-28,12,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143774875665,2,0003000322,毛织,2022-10-29,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143783264277,2,0003000322,毛织,2022-10-31,12,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143892316204,2,0003000322,毛织,2022-11-01,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143904899091,2,0003000322,毛织,2022-11-02,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143913287719,2,0003000322,毛织,2022-11-03,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143921676332,2,0003000322,毛织,2022-11-04,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143930064945,2,0003000322,毛织,2022-11-05,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143942647812,2,0003000322,毛织,2022-11-07,10,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143951036425,2,0003000322,毛织,2022-11-08,10,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143959425039,2,0003000322,毛织,2022-11-09,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772143967813650,2,0003000322,毛织,2022-11-10,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144089448457,2,0003000322,毛织,2022-11-11,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144097837085,2,0003000322,毛织,2022-11-12,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144110419973,2,0003000322,毛织,2022-11-14,10,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144118808603,2,0003000322,毛织,2022-11-15,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144127197229,2,0003000322,毛织,2022-11-16,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144135585842,2,0003000322,毛织,2022-11-17,10,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144148168707,2,0003000322,毛织,2022-11-18,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144156557323,2,0003000322,毛织,2022-11-19,10,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144164945936,2,0003000322,毛织,2022-11-21,10,2,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772144286580760,2,0003000322,毛织,2022-11-22,10,1,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144294969390,2,0003000322,毛织,2022-11-23,10,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144307552260,2,0003000322,毛织,2022-11-24,10,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144315940873,2,0003000322,毛织,2022-11-25,10,1,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144324329485,2,0003000322,毛织,2022-11-26,10,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144332718100,2,0003000322,毛织,2022-11-28,10,2,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144341106714,2,0003000322,毛织,2022-11-29,10,1,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144349495328,2,0003000322,毛织,2022-11-30,10,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144357883941,2,0003000322,毛织,2022-12-01,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144483713045,2,0003000322,毛织,2022-12-02,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144492101668,2,0003000322,毛织,2022-12-03,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144504684551,2,0003000322,毛织,2022-12-05,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144513073175,2,0003000322,毛织,2022-12-06,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144521461787,2,0003000322,毛织,2022-12-07,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144529850396,2,0003000322,毛织,2022-12-08,58178,1,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144538239005,2,0003000322,毛织,2022-12-09,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144546627617,2,0003000322,毛织,2022-12-10,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144555016225,2,0003000322,毛织,2022-12-12,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144563404837,2,0003000322,毛织,2022-12-13,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144706011151,2,0003000322,毛织,2022-12-14,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144714399778,2,0003000322,毛织,2022-12-15,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144726982658,2,0003000322,毛织,2022-12-16,58178,1,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144735371270,2,0003000322,毛织,2022-12-17,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144743759878,2,0003000322,毛织,2022-12-19,58178,2,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144752148488,2,0003000322,毛织,2022-12-20,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144760537097,2,0003000322,毛织,2022-12-21,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144768925708,2,0003000322,毛织,2022-12-22,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144777314318,2,0003000322,毛织,2022-12-23,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144911532071,2,0003000322,毛织,2022-12-24,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144924114955,2,0003000322,毛织,2022-12-26,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144932503580,2,0003000322,毛织,2022-12-27,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144940892198,2,0003000322,毛织,2022-12-28,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144949280808,2,0003000322,毛织,2022-12-29,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144957669416,2,0003000322,毛织,2022-12-30,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772144966058028,2,0003000322,毛织,2022-12-31,58178,0,2022-11-30 09:58:59,2022-11-30 09:58:59
1597772142403338261,2,0003000333,针织,2022-08-01,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142420115466,2,0003000333,针织,2022-08-02,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142432698384,2,0003000333,针织,2022-08-03,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142445281296,2,0003000333,针织,2022-08-04,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142457864207,2,0003000333,针织,2022-08-05,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142470447118,2,0003000333,针织,2022-08-06,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142478835755,2,0003000333,针织,2022-08-08,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142487224358,2,0003000333,针织,2022-08-09,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
1597772142495612954,2,0003000333,针织,2022-08-10,8,0,2022-11-30 09:58:58,2022-11-30 09:58:58
