id,plan_type,supplier_id,physical_supplier_id,brand,channel,age_group,fabric_category,item_capacity_group,year,quarter,forced_shared_capacity_availability,valid,create_time,update_time
1573620750563209400,2,1573619391839399938,0003000053,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403611,2,1573619396201476097,0003000056,森马,森马线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403559,2,1573619395647827969,0003000057,森马,森马线上,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209543,2,1573619393185771521,0003000057,森马,森马线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209466,2,1573619392518877186,0003000057,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209383,2,1573619391663239169,0003000057,森马,森马线下,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403623,2,1573619396390219778,0003000057,森马,森马线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209327,2,1573619391235420162,0003000064,巴拉巴拉,巴拉巴拉线上,婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209386,2,1573619391684210690,0003000064,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209380,2,1573619391633879042,0003000064,巴拉巴拉,巴拉巴拉线下,婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403549,2,1573619395526193153,0003000064,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403524,2,1573619395287117826,0003000064,森马,森马线上,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209528,2,1573619393064136705,0003000064,森马,森马线下,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403596,2,1573619396029509633,0003000066,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209578,2,1573619393437429761,0003000066,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209582,2,1573619393470984194,0003000066,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209363,2,1573619391508049922,0003000066,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209590,2,1573619393533898754,0003000066,森马,森马线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209713,2,1573619394980933634,0003000066,森马,森马线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209544,2,1573619393198354434,0003000066,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209298,2,1573619390962790402,0003000066,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403591,2,1573619395991760897,0003000068,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209597,2,1573619393588424705,0003000068,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209516,2,1573619392976056322,0003000068,森马,森马线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209319,2,1573619391176699905,0003000068,森马,森马线上,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209635,2,1573619393957523458,0003000068,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209500,2,1573619392787312641,0003000068,森马,森马线下,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209438,2,1573619392271413249,0003000088,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209469,2,1573619392535654401,0003000088,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209314,2,1573619391138951170,0003000088,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209550,2,1573619393236103170,0003000088,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209283,2,1573619390841155586,0003000088,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209708,2,1573619394926407681,0003000097,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209611,2,1573619393689088002,0003000097,巴拉巴拉,巴拉巴拉线上,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209526,2,1573619393055748098,0003000097,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209218,2,1573619390149095426,0003000097,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209472,2,1573619392552431619,0003000097,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209235,2,1573619390459473921,0003000097,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209257,2,1573619390644023298,0003000097,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403586,2,1573619395928846338,0003000097,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209569,2,1573619393374515202,0003000097,森马,森马线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209453,2,1573619392393048067,0003000097,森马,森马线上,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209237,2,1573619390467862531,0003000097,森马,森马线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403563,2,1573619395689771009,0003000097,森马,森马线下,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209454,2,1573619392397242370,0003000097,森马,森马线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209250,2,1573619390602080258,0003000127,森马,森马线下,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209477,2,1573619392598568961,0003000157,巴拉巴拉,巴拉巴拉线上,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403621,2,1573619396356665345,0003000157,巴拉巴拉,巴拉巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209241,2,1573619390501416963,0003000157,巴拉巴拉,巴拉巴拉线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209631,2,1573619393923969026,0003000157,巴拉巴拉,巴拉巴拉线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209248,2,1573619390576914434,0003000157,森马,森马线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209616,2,1573619393760391169,0003000157,森马,森马线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209603,2,1573619393621979137,0003000177,森马,森马线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209226,2,1573619390333644801,0003000177,森马,森马线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209412,2,1573619391948451842,0003000183,森马,森马线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403602,2,1573619396088229889,0003000183,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209455,2,1573619392414019585,0003000190,森马,森马线下,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209423,2,1573619392061698051,0003000190,森马,森马线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209588,2,1573619393521315842,0003000194,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209356,2,1573619391457718275,0003000194,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209326,2,1573619391235420161,0003000194,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209730,2,1573619395161288706,0003000194,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209303,2,1573619391050870785,0003000194,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209450,2,1573619392372076545,0003000194,森马,森马线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209401,2,1573619391843594241,0003000194,森马,森马线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403604,2,1573619396113395713,0003000247,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209414,2,1573619391969423362,0003000247,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209570,2,1573619393374515203,0003000247,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209334,2,1573619391285751810,0003000247,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209353,2,1573619391432552450,0003000247,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209488,2,1573619392686649346,0003000247,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209700,2,1573619394859298818,0003000247,森马,森马线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209510,2,1573619392908947457,0003000247,森马,森马线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209357,2,1573619391461912577,0003000247,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209251,2,1573619390602080259,0003000247,森马,森马线下,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209725,2,1573619395106762753,0003000247,森马,森马线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403620,2,1573619396344082434,0003000255,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209239,2,1573619390488834050,0003000255,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209385,2,1573619391675822082,0003000255,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209633,2,1573619393936551937,0003000255,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209680,2,1573619394574086145,0003000255,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209374,2,1573619391583547395,0003000255,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209238,2,1573619390472056833,0003000255,马卡乐,马卡乐线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209514,2,1573619392959279105,0003000255,马卡乐,马卡乐线下,婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209482,2,1573619392644706305,0003000255,马卡乐,马卡乐线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403541,2,1573619395459084289,0003000255,马卡乐,马卡乐线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403555,2,1573619395605884929,0003000262,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209661,2,1573619394364370946,0003000262,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209474,2,1573619392573403138,0003000262,森马,森马线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209387,2,1573619391696793603,0003000262,森马,森马线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209390,2,1573619391705182211,0003000262,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209733,2,1573619395199037441,0003000262,森马,森马线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403540,2,1573619395442307074,0003000273,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209366,2,1573619391529021441,0003000273,巴拉巴拉,巴拉巴拉线下,婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209521,2,1573619393009610755,0003000273,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209548,2,1573619393223520258,0003000273,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403606,2,1573619396142755841,0003000284,Mini巴拉,Mini巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209561,2,1573619393319989250,0003000284,巴拉巴拉,巴拉巴拉线上,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209502,2,1573619392804089857,0003000284,巴拉巴拉,巴拉巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209289,2,1573619390887292929,0003000284,巴拉巴拉,巴拉巴拉线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209657,2,1573619394318233603,0003000284,巴拉巴拉,巴拉巴拉线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209285,2,1573619390862127106,0003000284,森马,森马线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209656,2,1573619394318233602,0003000284,森马,森马线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209491,2,1573619392711815169,0003000286,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209737,2,1573619395232591874,0003000286,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209323,2,1573619391201865729,0003000286,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403609,2,1573619396159533058,0003000286,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209547,2,1573619393215131649,0003000286,森马,森马线上,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209487,2,1573619392682455042,0003000286,森马,森马线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403536,2,1573619395408752642,0003000286,森马,森马线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209396,2,1573619391805845506,0003000286,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403572,2,1573619395761074178,0003000286,森马,森马线下,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209364,2,1573619391516438529,0003000286,森马,森马线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209311,2,1573619391113785346,0003000288,马卡乐,马卡乐线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209711,2,1573619394964156418,0003000288,马卡乐,马卡乐线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209344,2,1573619391361249282,0003000291,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209555,2,1573619393273851906,0003000291,森马,森马线上,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209732,2,1573619395178065921,0003000291,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209266,2,1573619390719520769,0003000291,森马,森马线下,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209277,2,1573619390799212546,0003000298,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403613,2,1573619396218253314,0003000300,巴拉巴拉,巴拉巴拉线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209644,2,1573619394225958914,0003000300,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209381,2,1573619391642267650,0003000300,森马,森马线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209549,2,1573619393231908866,0003000300,森马,森马线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209486,2,1573619392678260738,0003000300,森马,森马线上,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209681,2,1573619394578280450,0003000300,森马,森马线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209273,2,1573619390765658113,0003000300,森马,森马线下,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209292,2,1573619390908264451,0003000300,森马,森马线下,非婴童,梭织,梭织裤子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403626,2,1573619396411191298,0003000301,森马,森马线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209501,2,1573619392795701249,0003000303,巴拉巴拉,巴拉巴拉线下,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403561,2,1573619395668799490,0003000303,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209242,2,1573619390513999873,0003000313,森马,森马线上,非婴童,梭织,梭织外套,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209532,2,1573619393101885441,0003000313,森马,森马线上,非婴童,梭织,梭织衬衫,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209696,2,1573619394821550083,0003000313,森马,森马线上,非婴童,梭织,梭织裙子,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403570,2,1573619395752685570,0003000322,Mini巴拉,Mini巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209270,2,1573619390736297985,0003000322,巴拉巴拉,巴拉巴拉线上,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209508,2,1573619392887975938,0003000322,巴拉巴拉,巴拉巴拉线上,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209426,2,1573619392103641091,0003000322,巴拉巴拉,巴拉巴拉线下,婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209720,2,1573619395039653889,0003000322,巴拉巴拉,巴拉巴拉线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209682,2,1573619394611834881,0003000322,森马,森马线下,非婴童,毛织,毛织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209217,2,1573619390140706818,0003000333,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209634,2,1573619393949134849,0003000333,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209246,2,1573619390560137217,0003000333,巴拉巴拉,巴拉巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209295,2,1573619390933430274,0003000333,巴拉巴拉,巴拉巴拉线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209479,2,1573619392619540481,0003000333,巴拉巴拉,巴拉巴拉线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209259,2,1573619390660800513,0003000333,森马,森马线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403608,2,1573619396155338753,0003000333,森马,森马线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209370,2,1573619391558381570,0003000333,马卡乐,马卡乐线下,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209585,2,1573619393496150017,0003000333,马卡乐,马卡乐线下,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750567403587,2,1573619395958206466,0003000354,巴拉巴拉,巴拉巴拉线上,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209452,2,1573619392393048066,0003000354,巴拉巴拉,巴拉巴拉线下,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209527,2,1573619393059942402,0003000354,森马,森马线上,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209536,2,1573619393131245570,0003000354,马卡乐,马卡乐线下,非婴童,牛仔,牛仔大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209575,2,1573619393420652546,0003000484,Mini巴拉,Mini巴拉线上,非婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
1573620750563209286,2,1573619390866321410,0003000484,巴拉巴拉,巴拉巴拉线上,婴童,针织,针织大类,2022,Q1,0,1,2022-09-24 18:29:58,2022-11-30 09:58:57
